Batalha,Turno,Meu,Meu_Papel,Meu_HP,Adversario,Papel_Adv,HP_Adv,Matchup,Decisao,HP_Equipa_Meu,HP_Equipa_Adv
battle-gen9nationaldex-10652964,78,pelipper,TANK,0.50,clefable,TANK,0.44,NEUTRAL,scald,3.98,0.44
battle-gen9nationaldex-10652964,79,pelipper,TANK,0.50,clefable,TANK,0.38,NEUTRAL,scald,3.98,0.38
battle-gen9nationaldex-10652964,80,pelipper,TANK,0.50,clefable,TANK,0.13,NEUTRAL,scald,3.98,0.13
battle-gen9nationaldex-10652964,81,pelipper,TANK,0.50,clefable,TANK,0.07,NEUTRAL,scald,3.98,0.07
battle-gen9nationaldex-10652970,99,toxapex,TANK,0.69,venusaurmega,TANK,1.00,OFFENSIVE_DIS,recover,0.69,1.00
battle-gen9nationaldex-10652970,100,toxapex,TANK,0.88,venusaurmega,TANK,1.00,OFFENSIVE_DIS,haze,0.88,1.00
battle-gen9nationaldex-10652970,101,toxapex,TANK,0.70,venusaurmega,TANK,1.00,OFFENSIVE_DIS,recover,0.70,1.00
battle-gen9nationaldex-10652970,102,toxapex,TANK,0.88,venusaurmega,TANK,1.00,OFFENSIVE_DIS,haze,0.88,1.00
battle-gen9nationaldex-10652970,103,toxapex,TANK,0.69,venusaurmega,TANK,1.00,OFFENSIVE_DIS,haze,0.69,1.00
battle-gen9nationaldex-10652970,104,toxapex,TANK,0.52,venusaurmega,TANK,1.00,OFFENSIVE_DIS,haze,0.52,1.00
battle-gen9nationaldex-10652970,105,toxapex,TANK,0.33,venusaurmega,TANK,1.00,OFFENSIVE_DIS,haze,0.33,1.00
battle-gen9nationaldex-10652970,106,toxapex,TANK,0.14,venusaurmega,TANK,1.00,OFFENSIVE_DIS,haze,0.14,1.00
battle-gen9nationaldex-10652980,993,swampertmega,TANK,0.75,clefable,TANK,1.00,NEUTRAL,SWITCH->ragingbolt,2.75,2.00
battle-gen9nationaldex-10652980,994,ragingbolt,TANK,1.00,aegislash,TANK,1.00,NEUTRAL,SWITCH->swampertmega,2.75,2.00
battle-gen9nationaldex-10652980,995,swampertmega,TANK,0.75,clefable,TANK,1.00,NEUTRAL,SWITCH->ragingbolt,2.75,2.00
battle-gen9nationaldex-10652980,996,ragingbolt,TANK,1.00,aegislash,TANK,1.00,NEUTRAL,SWITCH->swampertmega,2.75,2.00
battle-gen9nationaldex-10652980,997,swampertmega,TANK,0.75,clefable,TANK,1.00,NEUTRAL,SWITCH->ragingbolt,2.75,2.00
battle-gen9nationaldex-10652980,998,ragingbolt,TANK,1.00,aegislash,TANK,1.00,NEUTRAL,SWITCH->swampertmega,2.75,2.00
battle-gen9nationaldex-10652980,999,swampertmega,TANK,0.75,clefable,TANK,1.00,NEUTRAL,SWITCH->ragingbolt,2.75,2.00
battle-gen9nationaldex-10652980,1000,ragingbolt,TANK,1.00,aegislash,TANK,1.00,NEUTRAL,SWITCH->swampertmega,2.75,2.00
battle-gen9nationaldex-10653049,993,altaria,TANK,1.00,heatran,TANK,1.00,OFFENSIVE_ADV,SWITCH->zarude,2.00,3.00
battle-gen9nationaldex-10653049,994,zarude,TANK,1.00,arctozolt,TANK,1.00,VOLATILE,SWITCH->altaria,2.00,3.00
battle-gen9nationaldex-10653049,995,altaria,TANK,1.00,heatran,TANK,1.00,OFFENSIVE_ADV,SWITCH->zarude,2.00,3.00
battle-gen9nationaldex-10653049,996,zarude,TANK,1.00,arctozolt,TANK,1.00,VOLATILE,SWITCH->altaria,2.00,3.00
battle-gen9nationaldex-10653049,997,altaria,TANK,1.00,heatran,TANK,1.00,OFFENSIVE_ADV,SWITCH->zarude,2.00,3.00
battle-gen9nationaldex-10653049,998,zarude,TANK,1.00,arctozolt,TANK,1.00,VOLATILE,SWITCH->altaria,2.00,3.00
battle-gen9nationaldex-10653049,999,altaria,TANK,1.00,heatran,TANK,1.00,OFFENSIVE_ADV,SWITCH->zarude,2.00,3.00
battle-gen9nationaldex-10653049,1000,zarude,TANK,1.00,arctozolt,TANK,1.00,VOLATILE,SWITCH->altaria,2.00,3.00
battle-gen9nationaldex-10653053,84,ragingbolt,TANK,0.57,slowbro,TANK,0.60,OFFENSIVE_ADV,weatherball,2.99,1.60
battle-gen9nationaldex-10653053,85,ragingbolt,TANK,0.45,slowbro,TANK,0.34,OFFENSIVE_ADV,weatherball,2.87,1.34
battle-gen9nationaldex-10653053,86,ragingbolt,TANK,0.33,slowbro,TANK,0.06,OFFENSIVE_ADV,weatherball,2.75,1.06
battle-gen9nationaldex-10653053,87,ragingbolt,TANK,0.33,tapufini,TANK,1.00,VOLATILE,SWITCH->mantine,2.75,1.00
battle-gen9nationaldex-10653053,88,mantine,TANK,1.00,tapufini,TANK,1.00,OFFENSIVE_DIS,SWITCH->swampert,2.75,1.00
battle-gen9nationaldex-10653053,89,swampert,TANK,0.09,tapufini,TANK,1.00,NEUTRAL,SWITCH->garchomp,2.42,1.00
battle-gen9nationaldex-10653053,90,garchomp,TANK,0.68,tapufini,TANK,1.00,DEFENSIVE_DIS,earthquake,2.10,1.00
battle-gen9nationaldex-10653053,91,garchomp,TANK,0.39,tapufini,TANK,0.56,DEFENSIVE_DIS,earthquake,1.81,0.56
battle-gen9nationaldex-10653060,87,gliscor,TANK,1.00,dondozo,TANK,1.00,DEFENSIVE_DIS,defog,1.00,2.63
battle-gen9nationaldex-10653060,88,gliscor,TANK,1.00,zapdos,TANK,0.84,OFFENSIVE_DIS,defog,1.00,2.63
battle-gen9nationaldex-10653060,89,gliscor,TANK,1.00,corviknight,TANK,0.79,OFFENSIVE_DIS,struggle,1.00,2.63
battle-gen9nationaldex-10653060,90,gliscor,TANK,0.88,zapdos,TANK,0.76,OFFENSIVE_DIS,struggle,0.88,2.55
battle-gen9nationaldex-10653060,91,gliscor,TANK,0.75,dondozo,TANK,1.00,DEFENSIVE_DIS,struggle,0.75,2.55
battle-gen9nationaldex-10653060,92,gliscor,TANK,0.62,zapdos,TANK,0.69,OFFENSIVE_DIS,struggle,0.62,2.48
battle-gen9nationaldex-10653060,93,gliscor,TANK,0.34,corviknight,TANK,0.72,OFFENSIVE_DIS,struggle,0.34,2.41
battle-gen9nationaldex-10653060,94,gliscor,TANK,0.21,zapdos,TANK,0.60,OFFENSIVE_DIS,struggle,0.21,2.32
battle-gen9nationaldex-10653095,108,hydreigon,TANK,1.00,pidgeot,TANK,0.36,NEUTRAL,flashcannon,2.35,1.17
battle-gen9nationaldex-10653095,109,hydreigon,TANK,1.00,corviknight,TANK,0.69,DEFENSIVE_DIS,darkpulse,2.35,1.05
battle-gen9nationaldex-10653095,110,hydreigon,TANK,1.00,corviknight,TANK,0.69,DEFENSIVE_DIS,darkpulse,2.35,0.69
battle-gen9nationaldex-10653095,111,hydreigon,TANK,1.00,corviknight,TANK,0.79,DEFENSIVE_DIS,darkpulse,2.35,0.79
battle-gen9nationaldex-10653095,112,hydreigon,TANK,1.00,corviknight,TANK,0.94,DEFENSIVE_DIS,darkpulse,2.35,0.94
battle-gen9nationaldex-10653095,113,hydreigon,TANK,0.72,corviknight,TANK,0.56,DEFENSIVE_DIS,darkpulse,2.08,0.56
battle-gen9nationaldex-10653095,114,hydreigon,TANK,0.78,corviknight,TANK,0.70,DEFENSIVE_DIS,darkpulse,2.14,0.70
battle-gen9nationaldex-10653095,115,hydreigon,TANK,0.85,corviknight,TANK,0.32,DEFENSIVE_DIS,darkpulse,2.20,0.32
battle-gen9nationaldex-10653126,86,latias,TANK,1.00,heatran,TANK,0.50,OFFENSIVE_DIS,calmmind,1.00,0.50
battle-gen9nationaldex-10653126,87,latias,TANK,1.00,heatran,TANK,0.50,OFFENSIVE_DIS,struggle,1.00,0.50
battle-gen9nationaldex-10653126,88,latias,TANK,0.75,heatran,TANK,0.44,OFFENSIVE_DIS,struggle,0.75,0.44
battle-gen9nationaldex-10653126,89,latias,TANK,0.50,heatran,TANK,0.38,OFFENSIVE_DIS,struggle,0.50,0.38
battle-gen9nationaldex-10653126,90,latias,TANK,0.25,heatran,TANK,0.31,OFFENSIVE_DIS,roost,0.25,0.31
battle-gen9nationaldex-10653126,91,latias,TANK,0.75,heatran,TANK,0.31,OFFENSIVE_DIS,struggle,0.75,0.31
battle-gen9nationaldex-10653126,92,latias,TANK,0.50,heatran,TANK,0.25,OFFENSIVE_DIS,struggle,0.50,0.25
battle-gen9nationaldex-10653126,93,latias,TANK,0.25,heatran,TANK,0.18,OFFENSIVE_DIS,struggle,0.25,0.18
battle-gen9nationaldex-10653138,993,abomasnow,TANK,1.00,abomasnow,TANK,1.00,NEUTRAL,SWITCH->reuniclus,5.00,4.00
battle-gen9nationaldex-10653138,994,reuniclus,TANK,1.00,reuniclus,TANK,1.00,DOMINANT,SWITCH->abomasnow,5.00,4.00
battle-gen9nationaldex-10653138,995,abomasnow,TANK,1.00,abomasnow,TANK,1.00,NEUTRAL,SWITCH->reuniclus,5.00,4.00
battle-gen9nationaldex-10653138,996,reuniclus,TANK,1.00,reuniclus,TANK,1.00,DOMINANT,SWITCH->abomasnow,5.00,4.00
battle-gen9nationaldex-10653138,997,abomasnow,TANK,1.00,abomasnow,TANK,1.00,NEUTRAL,SWITCH->reuniclus,5.00,4.00
battle-gen9nationaldex-10653138,998,reuniclus,TANK,1.00,reuniclus,TANK,1.00,DOMINANT,SWITCH->abomasnow,5.00,4.00
battle-gen9nationaldex-10653138,999,abomasnow,TANK,1.00,abomasnow,TANK,1.00,NEUTRAL,SWITCH->reuniclus,5.00,4.00
battle-gen9nationaldex-10653138,1000,reuniclus,TANK,1.00,reuniclus,TANK,1.00,DOMINANT,SWITCH->abomasnow,5.00,4.00
battle-gen9nationaldex-10653149,102,corviknight,TANK,1.00,toxapex,TANK,1.00,NEUTRAL,uturn,1.00,1.00
battle-gen9nationaldex-10653149,103,corviknight,TANK,1.00,toxapex,TANK,1.00,NEUTRAL,uturn,1.00,1.00
battle-gen9nationaldex-10653149,104,corviknight,TANK,1.00,toxapex,TANK,1.00,NEUTRAL,uturn,1.00,1.00
battle-gen9nationaldex-10653149,105,corviknight,TANK,1.00,toxapex,TANK,1.00,NEUTRAL,uturn,1.00,1.00
battle-gen9nationaldex-10653149,106,corviknight,TANK,1.00,toxapex,TANK,0.77,NEUTRAL,uturn,1.00,0.77
battle-gen9nationaldex-10653149,107,corviknight,TANK,1.00,toxapex,TANK,0.54,NEUTRAL,uturn,1.00,0.54
battle-gen9nationaldex-10653149,108,corviknight,TANK,1.00,toxapex,TANK,0.31,NEUTRAL,uturn,1.00,0.31
battle-gen9nationaldex-10653149,109,corviknight,TANK,1.00,toxapex,TANK,0.08,NEUTRAL,uturn,1.00,0.08
battle-gen9nationaldex-10653156,85,corviknight,TANK,0.69,aegislash,TANK,1.00,OFFENSIVE_DIS,bravebird,1.06,1.52
battle-gen9nationaldex-10653156,86,corviknight,TANK,0.60,clefable,TANK,0.28,DEFENSIVE_ADV,bravebird,0.97,1.32
battle-gen9nationaldex-10653156,87,corviknight,TANK,0.52,clefable,TANK,0.07,DEFENSIVE_ADV,bravebird,0.88,1.11
battle-gen9nationaldex-10653156,88,corviknight,TANK,0.49,magnezone,TANK,0.04,CRITICAL_DIS,bravebird,0.86,1.04
battle-gen9nationaldex-10653156,89,corviknight,TANK,0.17,aegislash,TANK,1.00,OFFENSIVE_DIS,bravebird,0.54,1.00
battle-gen9nationaldex-10653156,90,corviknight,TANK,0.13,aegislash,TANK,0.82,OFFENSIVE_DIS,bravebird,0.50,0.82
battle-gen9nationaldex-10653156,90,corviknight,TANK,0.00,aegislash,SWEEPER,0.66,OFFENSIVE_DIS,SWITCH->florges,0.36,0.66
battle-gen9nationaldex-10653156,91,florges,TANK,0.36,aegislash,SWEEPER,0.66,CRITICAL_DIS,synthesis,0.36,0.66
battle-gen9nationaldex-10653181,993,porygon2,TANK,1.00,deoxysdefense,TANK,1.00,OFFENSIVE_ADV,SWITCH->ursaluna,2.00,2.00
battle-gen9nationaldex-10653181,994,ursaluna,TANK,1.00,garchomp,TANK,1.00,NEUTRAL,SWITCH->porygon2,2.00,2.00
battle-gen9nationaldex-10653181,995,porygon2,TANK,1.00,deoxysdefense,TANK,1.00,OFFENSIVE_ADV,SWITCH->ursaluna,2.00,2.00
battle-gen9nationaldex-10653181,996,ursaluna,TANK,1.00,garchomp,TANK,1.00,NEUTRAL,SWITCH->porygon2,2.00,2.00
battle-gen9nationaldex-10653181,997,porygon2,TANK,1.00,deoxysdefense,TANK,1.00,OFFENSIVE_ADV,SWITCH->ursaluna,2.00,2.00
battle-gen9nationaldex-10653181,998,ursaluna,TANK,1.00,garchomp,TANK,1.00,NEUTRAL,SWITCH->porygon2,2.00,2.00
battle-gen9nationaldex-10653181,999,porygon2,TANK,1.00,deoxysdefense,TANK,1.00,OFFENSIVE_ADV,SWITCH->ursaluna,2.00,2.00
battle-gen9nationaldex-10653181,1000,ursaluna,TANK,1.00,garchomp,TANK,1.00,NEUTRAL,SWITCH->porygon2,2.00,2.00
battle-gen9nationaldex-10653212,100,corviknight,TANK,0.63,gliscor,TANK,1.00,NEUTRAL,defog,0.63,1.19
battle-gen9nationaldex-10653212,101,corviknight,TANK,0.63,pecharunt,TANK,0.19,NEUTRAL,defog,0.63,1.19
battle-gen9nationaldex-10653212,102,corviknight,TANK,0.63,gliscor,TANK,1.00,NEUTRAL,defog,0.63,1.19
battle-gen9nationaldex-10653212,103,corviknight,TANK,0.63,pecharunt,TANK,0.19,NEUTRAL,defog,0.63,1.19
battle-gen9nationaldex-10653212,104,corviknight,TANK,0.63,gliscor,TANK,1.00,NEUTRAL,defog,0.63,1.19
battle-gen9nationaldex-10653212,105,corviknight,TANK,0.63,pecharunt,TANK,0.19,NEUTRAL,struggle,0.63,1.19
battle-gen9nationaldex-10653212,106,corviknight,TANK,0.38,gliscor,TANK,1.00,NEUTRAL,struggle,0.38,1.19
battle-gen9nationaldex-10653212,107,corviknight,TANK,0.13,pecharunt,TANK,0.17,NEUTRAL,struggle,0.13,1.17
battle-gen9nationaldex-10653218,993,reuniclus,TANK,0.69,oinkologne,TANK,1.00,NEUTRAL,SWITCH->kyurem,1.69,2.00
battle-gen9nationaldex-10653218,994,kyurem,TANK,1.00,kyurem,TANK,1.00,VOLATILE,SWITCH->reuniclus,1.69,2.00
battle-gen9nationaldex-10653218,995,reuniclus,TANK,0.69,oinkologne,TANK,1.00,NEUTRAL,SWITCH->kyurem,1.69,2.00
battle-gen9nationaldex-10653218,996,kyurem,TANK,1.00,kyurem,TANK,1.00,VOLATILE,SWITCH->reuniclus,1.69,2.00
battle-gen9nationaldex-10653218,997,reuniclus,TANK,0.69,oinkologne,TANK,1.00,NEUTRAL,SWITCH->kyurem,1.69,2.00
battle-gen9nationaldex-10653218,998,kyurem,TANK,1.00,kyurem,TANK,1.00,VOLATILE,SWITCH->reuniclus,1.69,2.00
battle-gen9nationaldex-10653218,999,reuniclus,TANK,0.69,oinkologne,TANK,1.00,NEUTRAL,SWITCH->kyurem,1.69,2.00
battle-gen9nationaldex-10653218,1000,kyurem,TANK,1.00,kyurem,TANK,1.00,VOLATILE,SWITCH->reuniclus,1.69,2.00
battle-gen9nationaldex-10653225,111,amoonguss,TANK,1.00,heatran,TANK,1.00,CRITICAL_DIS,clearsmog,1.00,2.11
battle-gen9nationaldex-10653225,112,amoonguss,TANK,1.00,gliscor,TANK,1.00,DEFENSIVE_DIS,clearsmog,1.00,2.11
battle-gen9nationaldex-10653225,113,amoonguss,TANK,1.00,heatran,TANK,1.00,CRITICAL_DIS,clearsmog,1.00,2.11
battle-gen9nationaldex-10653225,114,amoonguss,TANK,1.00,heatran,TANK,1.00,CRITICAL_DIS,clearsmog,1.00,2.00
battle-gen9nationaldex-10653225,115,amoonguss,TANK,1.00,gliscor,TANK,1.00,DEFENSIVE_DIS,struggle,1.00,2.00
battle-gen9nationaldex-10653225,116,amoonguss,TANK,0.81,heatran,TANK,0.99,CRITICAL_DIS,struggle,0.81,1.99
battle-gen9nationaldex-10653225,117,amoonguss,TANK,0.62,gliscor,TANK,1.00,DEFENSIVE_DIS,struggle,0.62,1.99
battle-gen9nationaldex-10653225,118,amoonguss,TANK,0.44,heatran,TANK,0.99,CRITICAL_DIS,struggle,0.44,1.99
battle-gen9nationaldex-10653232,78,tyranitar,TANK,0.75,dondozo,TANK,0.57,DEFENSIVE_DIS,crunch,0.75,0.57
battle-gen9nationaldex-10653232,79,tyranitar,TANK,0.75,dondozo,TANK,1.00,DEFENSIVE_DIS,crunch,0.75,1.00
battle-gen9nationaldex-10653232,80,tyranitar,TANK,0.75,dondozo,TANK,0.81,DEFENSIVE_DIS,crunch,0.75,0.81
battle-gen9nationaldex-10653232,81,tyranitar,TANK,0.75,dondozo,TANK,0.51,DEFENSIVE_DIS,crunch,0.75,0.51
battle-gen9nationaldex-10653232,82,tyranitar,TANK,0.75,dondozo,TANK,1.00,DEFENSIVE_DIS,crunch,0.75,1.00
battle-gen9nationaldex-10653232,83,tyranitar,TANK,0.75,dondozo,TANK,0.72,DEFENSIVE_DIS,crunch,0.75,0.72
battle-gen9nationaldex-10653232,84,tyranitar,TANK,0.75,dondozo,TANK,0.43,DEFENSIVE_DIS,crunch,0.75,0.43
battle-gen9nationaldex-10653232,85,tyranitar,TANK,0.21,dondozo,TANK,0.11,DEFENSIVE_DIS,crunch,0.21,0.11
battle-gen9nationaldex-10653234,993,gliscor,TANK,1.00,skarmory,TANK,0.88,OFFENSIVE_DIS,SWITCH->zarude,2.03,1.88
battle-gen9nationaldex-10653234,994,zarude,TANK,1.00,slowkinggalar,TANK,1.00,VOLATILE,SWITCH->gliscor,2.03,1.88
battle-gen9nationaldex-10653234,995,gliscor,TANK,1.00,skarmory,TANK,0.88,OFFENSIVE_DIS,SWITCH->zarude,2.03,1.88
battle-gen9nationaldex-10653234,996,zarude,TANK,1.00,slowkinggalar,TANK,1.00,VOLATILE,SWITCH->gliscor,2.03,1.88
battle-gen9nationaldex-10653234,997,gliscor,TANK,1.00,skarmory,TANK,0.88,OFFENSIVE_DIS,SWITCH->zarude,2.03,1.88
battle-gen9nationaldex-10653234,998,zarude,TANK,1.00,slowkinggalar,TANK,1.00,VOLATILE,SWITCH->gliscor,2.03,1.88
battle-gen9nationaldex-10653234,999,gliscor,TANK,1.00,skarmory,TANK,0.88,OFFENSIVE_DIS,SWITCH->zarude,2.03,1.88
battle-gen9nationaldex-10653234,1000,zarude,TANK,1.00,slowkinggalar,TANK,1.00,VOLATILE,SWITCH->gliscor,2.03,1.88
battle-gen9nationaldex-10653238,88,latias,TANK,0.59,slowbro,TANK,0.51,STALEMATE,psyshock,0.59,2.51
battle-gen9nationaldex-10653238,89,latias,TANK,0.46,slowbro,TANK,0.38,STALEMATE,psyshock,0.46,2.38
battle-gen9nationaldex-10653238,90,latias,TANK,0.40,heatran,TANK,1.00,OFFENSIVE_ADV,aurasphere,0.40,2.25
battle-gen9nationaldex-10653238,91,latias,TANK,0.34,slowbro,TANK,0.35,STALEMATE,psyshock,0.34,2.35
battle-gen9nationaldex-10653238,92,latias,TANK,0.27,gliscor,TANK,1.00,NEUTRAL,psyshock,0.27,2.23
battle-gen9nationaldex-10653238,93,latias,TANK,0.21,slowbro,TANK,0.43,STALEMATE,psyshock,0.21,2.43
battle-gen9nationaldex-10653238,94,latias,TANK,0.08,slowbro,TANK,0.29,STALEMATE,psyshock,0.08,2.29
battle-gen9nationaldex-10653238,95,latias,TANK,0.02,slowbro,TANK,0.15,STALEMATE,psyshock,0.02,2.15
battle-gen9nationaldex-10653248,993,clefable,TANK,1.00,dondozo,TANK,0.27,NEUTRAL,SWITCH->slowbro,2.00,1.27
battle-gen9nationaldex-10653248,994,slowbro,TANK,1.00,venusaur,TANK,1.00,VOLATILE,SWITCH->clefable,2.00,1.27
battle-gen9nationaldex-10653248,995,clefable,TANK,1.00,dondozo,TANK,0.27,NEUTRAL,SWITCH->slowbro,2.00,1.27
battle-gen9nationaldex-10653248,996,slowbro,TANK,1.00,venusaur,TANK,1.00,VOLATILE,SWITCH->clefable,2.00,1.27
battle-gen9nationaldex-10653248,997,clefable,TANK,1.00,dondozo,TANK,0.27,NEUTRAL,SWITCH->slowbro,2.00,1.27
battle-gen9nationaldex-10653248,998,slowbro,TANK,1.00,venusaur,TANK,1.00,VOLATILE,SWITCH->clefable,2.00,1.27
battle-gen9nationaldex-10653248,999,clefable,TANK,1.00,dondozo,TANK,0.27,NEUTRAL,SWITCH->slowbro,2.00,1.27
battle-gen9nationaldex-10653248,1000,slowbro,TANK,1.00,venusaur,TANK,1.00,VOLATILE,SWITCH->clefable,2.00,1.27
battle-gen9nationaldex-10653275,203,corviknight,TANK,1.00,gliscor,TANK,1.00,STALEMATE,SWITCH->toxapex,3.62,1.00
battle-gen9nationaldex-10653275,204,toxapex,TANK,1.00,gliscor,TANK,1.00,VOLATILE,SWITCH->garganacl,3.62,1.00
battle-gen9nationaldex-10653275,205,garganacl,TANK,1.00,gliscor,TANK,1.00,DEFENSIVE_DIS,SWITCH->dondozo,3.62,1.00
battle-gen9nationaldex-10653275,206,dondozo,TANK,0.55,gliscor,TANK,0.88,OFFENSIVE_ADV,SWITCH->corviknight,3.55,0.88
battle-gen9nationaldex-10653275,207,corviknight,TANK,0.93,gliscor,TANK,0.59,STALEMATE,SWITCH->toxapex,3.48,0.59
battle-gen9nationaldex-10653275,208,toxapex,TANK,0.96,gliscor,TANK,0.47,VOLATILE,SWITCH->garganacl,3.44,0.47
battle-gen9nationaldex-10653275,209,garganacl,TANK,1.00,gliscor,TANK,0.34,DEFENSIVE_DIS,SWITCH->dondozo,3.48,0.34
battle-gen9nationaldex-10653275,210,dondozo,TANK,0.49,gliscor,TANK,0.22,OFFENSIVE_ADV,wavecrash,3.42,0.22
battle-gen9nationaldex-10653279,993,porygon2,TANK,1.00,corviknight,TANK,1.00,OFFENSIVE_ADV,SWITCH->ursaluna,2.94,4.00
battle-gen9nationaldex-10653279,994,ursaluna,TANK,0.94,tapubulu,TANK,1.00,VOLATILE,SWITCH->cresselia,2.94,4.00
battle-gen9nationaldex-10653279,995,cresselia,TANK,1.00,mamoswine,TANK,1.00,NEUTRAL,SWITCH->porygon2,2.94,4.00
battle-gen9nationaldex-10653279,996,porygon2,TANK,1.00,corviknight,TANK,1.00,OFFENSIVE_ADV,SWITCH->ursaluna,2.94,4.00
battle-gen9nationaldex-10653279,997,ursaluna,TANK,0.94,tapubulu,TANK,1.00,VOLATILE,SWITCH->cresselia,2.94,4.00
battle-gen9nationaldex-10653279,998,cresselia,TANK,1.00,mamoswine,TANK,1.00,NEUTRAL,SWITCH->porygon2,2.94,4.00
battle-gen9nationaldex-10653279,999,porygon2,TANK,1.00,corviknight,TANK,1.00,OFFENSIVE_ADV,SWITCH->ursaluna,2.94,4.00
battle-gen9nationaldex-10653279,1000,ursaluna,TANK,0.94,tapubulu,TANK,1.00,VOLATILE,SWITCH->cresselia,2.94,4.00
battle-gen9nationaldex-10653281,993,porygon2,TANK,0.80,necrozma,TANK,1.00,OFFENSIVE_ADV,SWITCH->cresselia,1.80,2.00
battle-gen9nationaldex-10653281,994,cresselia,TANK,1.00,abomasnow,TANK,1.00,NEUTRAL,SWITCH->porygon2,1.80,2.00
battle-gen9nationaldex-10653281,995,porygon2,TANK,0.80,necrozma,TANK,1.00,OFFENSIVE_ADV,SWITCH->cresselia,1.80,2.00
battle-gen9nationaldex-10653281,996,cresselia,TANK,1.00,abomasnow,TANK,1.00,NEUTRAL,SWITCH->porygon2,1.80,2.00
battle-gen9nationaldex-10653281,997,porygon2,TANK,0.80,necrozma,TANK,1.00,OFFENSIVE_ADV,SWITCH->cresselia,1.80,2.00
battle-gen9nationaldex-10653281,998,cresselia,TANK,1.00,abomasnow,TANK,1.00,NEUTRAL,SWITCH->porygon2,1.80,2.00
battle-gen9nationaldex-10653281,999,porygon2,TANK,0.80,necrozma,TANK,1.00,OFFENSIVE_ADV,SWITCH->cresselia,1.80,2.00
battle-gen9nationaldex-10653281,1000,cresselia,TANK,1.00,abomasnow,TANK,1.00,NEUTRAL,SWITCH->porygon2,1.80,2.00
battle-gen9nationaldex-10653301,993,gliscor,TANK,1.00,toxapex,TANK,1.00,VOLATILE,SWITCH->reuniclus,3.03,2.58
battle-gen9nationaldex-10653301,994,reuniclus,TANK,0.70,clefable,TANK,0.58,NEUTRAL,SWITCH->gliscor,3.03,2.58
battle-gen9nationaldex-10653301,995,gliscor,TANK,1.00,toxapex,TANK,1.00,VOLATILE,SWITCH->reuniclus,3.03,2.58
battle-gen9nationaldex-10653301,996,reuniclus,TANK,0.70,clefable,TANK,0.58,NEUTRAL,SWITCH->gliscor,3.03,2.58
battle-gen9nationaldex-10653301,997,gliscor,TANK,1.00,toxapex,TANK,1.00,VOLATILE,SWITCH->reuniclus,3.03,2.58
battle-gen9nationaldex-10653301,998,reuniclus,TANK,0.70,clefable,TANK,0.58,NEUTRAL,SWITCH->gliscor,3.03,2.58
battle-gen9nationaldex-10653301,999,gliscor,TANK,1.00,toxapex,TANK,1.00,VOLATILE,SWITCH->reuniclus,3.03,2.58
battle-gen9nationaldex-10653301,1000,reuniclus,TANK,0.70,clefable,TANK,0.58,NEUTRAL,SWITCH->gliscor,3.03,2.58
battle-gen9nationaldex-10653364,993,moltres,TANK,0.91,arctozolt,TANK,1.00,VOLATILE,SWITCH->necrozma,2.91,3.00
battle-gen9nationaldex-10653364,994,necrozma,TANK,1.00,heatran,TANK,1.00,OFFENSIVE_ADV,SWITCH->moltres,2.91,3.00
battle-gen9nationaldex-10653364,995,moltres,TANK,0.91,arctozolt,TANK,1.00,VOLATILE,SWITCH->necrozma,2.91,3.00
battle-gen9nationaldex-10653364,996,necrozma,TANK,1.00,heatran,TANK,1.00,OFFENSIVE_ADV,SWITCH->moltres,2.91,3.00
battle-gen9nationaldex-10653364,997,moltres,TANK,0.91,arctozolt,TANK,1.00,VOLATILE,SWITCH->necrozma,2.91,3.00
battle-gen9nationaldex-10653364,998,necrozma,TANK,1.00,heatran,TANK,1.00,OFFENSIVE_ADV,SWITCH->moltres,2.91,3.00
battle-gen9nationaldex-10653364,999,moltres,TANK,0.91,arctozolt,TANK,1.00,VOLATILE,SWITCH->necrozma,2.91,3.00
battle-gen9nationaldex-10653364,1000,necrozma,TANK,1.00,heatran,TANK,1.00,OFFENSIVE_ADV,SWITCH->moltres,2.91,3.00
battle-gen9nationaldex-10653382,993,heatran,TANK,0.68,articuno,TANK,1.00,DOMINANT,SWITCH->hydreigon,2.25,2.00
battle-gen9nationaldex-10653382,994,hydreigon,TANK,0.90,piloswine,TANK,1.00,VOLATILE,SWITCH->heatran,2.25,2.00
battle-gen9nationaldex-10653382,995,heatran,TANK,0.68,articuno,TANK,1.00,DOMINANT,SWITCH->hydreigon,2.25,2.00
battle-gen9nationaldex-10653382,996,hydreigon,TANK,0.90,piloswine,TANK,1.00,VOLATILE,SWITCH->heatran,2.25,2.00
battle-gen9nationaldex-10653382,997,heatran,TANK,0.68,articuno,TANK,1.00,DOMINANT,SWITCH->hydreigon,2.25,2.00
battle-gen9nationaldex-10653382,998,hydreigon,TANK,0.90,piloswine,TANK,1.00,VOLATILE,SWITCH->heatran,2.25,2.00
battle-gen9nationaldex-10653382,999,heatran,TANK,0.68,articuno,TANK,1.00,DOMINANT,SWITCH->hydreigon,2.25,2.00
battle-gen9nationaldex-10653382,1000,hydreigon,TANK,0.90,piloswine,TANK,1.00,VOLATILE,SWITCH->heatran,2.25,2.00
battle-gen9nationaldex-10653383,79,ragingbolt,TANK,0.67,slowbro,TANK,0.82,OFFENSIVE_ADV,weatherball,3.08,1.82
